Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
CERTII,South Metropolitan TAFE,Rockingham,CUA20215 Certificate II in Creative Industries,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-creative-industries,English,A,"Creativity is the third top skill that employers are looking for to future proof your career. The Certificate II in Creative Industries will start you on your journey towards an exciting creative career pathway as a multimedia designer, web developer, or production assistant. By completing this qualification you will also improve your ICT employability skills.","Media Assistant , Design Assistant",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
ADIP,South Metropolitan TAFE,Murdoch,22445VIC Advanced Diploma of Cyber Security,"Information Technology, Library and Digital",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-diploma-cyber-security,English,A,"Malicious cyber activity is growing worldwide, driving a dramatic increase in demand for cyber security solutions. Over the next decade the Australian cyber security industry is forecast to almost triple in size. This growth translates into an additional 11,000 jobs.",Cyber security practitioner | Cyber security consultant,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,22334VIC Certificate IV in Cyber Security,"Information Technology, Library and Digital",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-cyber-security,English,A,"Delve into the world of cyber security and become a trusted professional in a fast-growing industry. In a world where cyber attacks are constantly on the rise, there has never been a better time to gain in-demand skills that can set you up for a lucrative career in cyber security. ","Information Systems Security Officer | Cyber Security Intrusion Tester , Network Security Support Officer",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTI,South Metropolitan TAFE,Rockingham,ICT40815 Certificate IV in Digital Media Technologies,"Information Technology, Library and Digital",,,AUD,Year,1,Year,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-digital-media-technologies,English,A,Garner your creativity and step towards a leading digital media career with the Certificate IV in Digital Media Technologies. ,"Games Designer , 3D Games Animator, Multimedia Designer",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
,South Metropolitan TAFE,Rockingham,Digital Photography (Basic) Skill Set,"Information Technology, Library and Digital",,,AUD,Year,10,Weeks,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/digital-photography-basic-skill-set,English,A,"Learn the features of your digital camera with hands-on workshops to improve your photography skills! Learn from our expert lecturer, Ben, on how to control your camera using different shooting modes, digitally enhance your images and produce the best photos you can. ",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Thornlie,ICT40915 Certificate IV in Digital and Interactive Games,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-digital-and-interactive-games,English,A,Delve into the creative world of gaming with the Certificate IV in Digital and Interactive Games. Gain career enhancing knowledge and game-related artificial intelligence in an industry-standard setting. ,"Games Developer | Games Designer , 3D Games Animator , Assistant Designer | Web Designer",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Thornlie,ICT50215 Diploma of Digital and Interactive Games,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-digital-and-interactive-games,English,A,Progress to the next step in your career with the Diploma of Digital and Interactive Games. Gain valuable knowledge and experience to develop advanced skills to excel within the digital and interactive games industry.  STEM skills are a focus of this course as it develops strengths in technology.,"Games Designer, Multimedia Designer, Digital Media Developer , Animator, Software Engineer",Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,ICT40118 Certificate IV in Information Technology,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-information-technology,English,A,When you complete the Certificate IV in Information Technology you will gain career enhancing knowledge and skills to support a wide range of information technology fields. You will be an attractive applicant for in-demand IT roles such as ICT systems support or a network support technician. ,"Network Support Technician , ICT Systems Support, Website Coordinator",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Murdoch,ICT50418 Diploma of Information Technology Networking,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-information-technology-networking,English,A,Take a step towards an industry with high job prospects!  Gain in-demand networking skills and acquire valuable experience in current industry standards with the Diploma of Information Technology Networking.  ,"Network Administrator , Network Manager",Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTI,South Metropolitan TAFE,Rockingham,ICT40418 Certificate IV in Information Technology Networking,"Information Technology, Library and Digital",,,AUD,Year,4,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-information-technology-networking,English,A,Looking for an IT career with high job prospects? Gain career enhancing knowledge and hands-on practical skills with the Certificate IV in Information Technology Networking.  ,"Network Technician , Network Support",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
CERTII,South Metropolitan TAFE,Rockingham,"ICT20115 Certificate II in Information, Digital Media and Technology","Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-information-digital-media-and-technology,English,A,"When you complete the Certificate II in Information, Digital Media and Technology you will have made a start towards a career in information technology, or be ready for employment using a range of technologies.","General clerk | Office Assistant , Office Support Worker",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Thornlie,"ICT30118 Certificate III in Information, Digital Media and Technology","Information Technology, Library and Digital",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-information-digital-media-and-technology,English,A,"When you complete the Certificate III in Information, Digital Media and Technology you will be an attractive applicant for IT roles such as client support officer, IT technician, or ICT operations support.",IT Technician | Client support officer,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
CERTIII,South Metropolitan TAFE,Mandurah,"ICT30118 Certificate III in Information, Digital Media and Technology (Cyber Security)","Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-information-digital-media-and-technology-cyber-security,English,A,"Successful completion of this qualification will provide you with the opportunity to work in IT roles such as client support officer, ICT operations support, IT technician, PC support and where routine cyber security practices are required.",Help desk officer | Network support officer | IT technician | PC support,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Mandurah,"ICT30118 Certificate III in Information, Digital Media and Technology (Network Administration)","Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-information-digital-media-and-technology-network-administration,English,A,"When you complete the Certificate III in Information, Digital Media and Technology you will be an attractive applicant for IT roles such as client support officer, IT technician, or ICT operations support.","Help desk officer, Network support officer",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
,South Metropolitan TAFE,Mandurah,Introduction to Cybersecurity Skill Set,"Information Technology, Library and Digital",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/introduction-cybersecurity-skill-set,English,A,Learn the skills to secure your digital footprint whether it be for a small business or your own personal devices. ,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Introduction to Cybersecurity Skill Set (Fee Free),"Information Technology, Library and Digital",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/introduction-cybersecurity-skill-set-fee-free,English,A,Learn the skills to secure your digital footprint whether it be for a small business or your own personal devices. ,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,ICT40518 Certificate IV in Programming,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-programming,English,A,Gain career enhancing knowledge and in-demand skills to design and develop computer programs and apps with the Certificate IV in Programming.  ,Assistant Programmer,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTIII,South Metropolitan TAFE,Rockingham,CUA31015 Certificate III in Screen and Media,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-screen-and-media,English,A,"The Certificate III in Screen and Media is the perfect foundation to make that break into the vibrant and exciting industry of digital media. Start your pathway towards a career as a web developer, multimedia designer or digital animator. This is also a great way to improve your information and communications technology skills, to help make you more employable.","Media Assistant , Graphic Design Assistant | Website Design Assistant",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Thornlie,CUA41215 Certificate IV in Screen and Media,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-screen-and-media,English,A,Looking to advance your skills further and build up a digital media portfolio that will allow you to stand-out to prospective employers? When you complete the Certificate IV in Screen and Media at our state-of-the-art facilities you will develop in-demand skills to comfortably wield a wide range of digital technologies.,"Multimedia Specialist | Assistant Game and Multimedia Developers , Multimedia Designer | Digital Media Specialist , Assistant Animator",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Thornlie,CUA51015 Diploma of Screen and Media,"Information Technology, Library and Digital",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-screen-and-media,English,A,"Delve into the lively and exciting digital media industry with the Diploma of Screen and Media. This digital-savvy diploma will give you specialist knowledge, skills and hands-on experience across a wide range of screen and media technologies. Learn in an industry-standard environment with up-to-date facilities that will prepare you to excel into the ever-growing digital work space. ","Digital Media Designer , Web Designer , Graphic Designer, Multimedia Developer , Video Editor",Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
DIP,South Metropolitan TAFE,Murdoch,ICT50718 Diploma of Software Development,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-software-development,English,A,Go beyond programming and take a step towards a lasting career in software development. Gain advanced knowledge and valuable experience in an industry-standard learning environment with the latest technology. ,Assistant Software Developer,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
